video_id,channel_id,published_at,title,description,tags,category_id,duration,caption,licensed_content,default_language,content_rating,view_count,like_count,favourite_count,comment_count,extraction_date
vA9F1QYFurg,UCJublDh2UsiIKsAE1553miw,2023-12-20T01:00:32Z,Google Interview Question! | Top K Most Frequent Elements - Leetcode 347,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},17025,876,0,32,2023-12-25 23:00:40
HrKe0yQSAOg,UCDybamfye5An6p-j1t2YMsg,2023-12-20T13:00:21Z,Graduate Scheme Vs Permanent Role  #dataanalyst #businessanalyst #career,Data Analyst/Husband interviews Business Analyst/Wife.,[],22,PT54S,false,True,,{},1543,37,0,0,2023-12-25 23:00:40
EaVm6416GOY,UCObs0kLIrDjX2LLSybqNaEA,2023-12-20T23:26:01Z,Should you get your Master's in the U.S.?,"Learn more about MSISML Program with University of Arizona -

https://www.mygreatlearning.com/ms-information-science-machine-learning-hybrid-university-arizona?utm_source=ytls_sa&utm_medium=yt_desc&utm_campaign=GLYT_SA_LS_20Dec

This is the link to all our study abroad programs 

https://www.mygreatlearning.com/study-abroad/courses?utm_source=ytls_sa&utm_medium=yt_desc&utm_campaign=GLYT_SA_LS_20Dec

Are you contemplating furthering your academic journey with a Master's degree in the United States? With a world-renowned education system, diverse cultural experiences, and ample career opportunities, the U.S. stands as a coveted destination for higher studies. But is it the right path for you? Join us on the live session, ""Should You Get Your Master's in the U.S.?"" where we delve into every aspect you need to consider before making this significant decision.","['great learning', 'masters', 'study abroad', 'masters in usa', 'indian in usa', 'study in usa', 'ms in usa', 'how to study abroad', 'ms in us', 'studying abroad', 'study abroad advice', 'study abroad vlog', 'study abroad tips']",27,PT48M11S,false,False,,{},619,16,0,0,2023-12-25 23:00:40
E7cfOZU1Lmw,UCJublDh2UsiIKsAE1553miw,2023-12-21T13:00:17Z,Easy Coding Interview Question! | Maximum Depth of Binary Tree - Leetcode 104,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT50S,false,True,en,{},4993,305,0,12,2023-12-25 23:00:40
Dom8pUQlvyM,UCJublDh2UsiIKsAE1553miw,2023-12-21T01:00:05Z,Can you Invert a Binary Tree? - Leetcode 226,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},10613,658,0,10,2023-12-25 23:00:40
PFP5dJJs9Ys,UCObs0kLIrDjX2LLSybqNaEA,2023-12-21T12:24:12Z,IELTS & TOEFL Prep Guide | Study In USA #masterseducation #mastersinusa #mastersdegree,"Click on this link 👇
https://www.mygreatlearning.com/academy/learn-for-free/courses/english-proficiency-tests-for-study-abroad-success?utm_source=ytls_sa&utm_medium=YTShortDesc&utm_campaign=GL_YT_LS_22Dec
 to register for the live session - 'English Proficiency Tests for Study Abroad Success'","['study abroad', 'study in usa', 'toefl', 'ielts', 'ielts speaking', 'ielts test', 'how to prepare for ielts', 'ielts preparation', 'ielts academic', 'ielts exam preparation', 'toefl listening practice', 'ielts speaking practice', 'toefl speaking practice', 'toefl test', 'toefl practice', 'study abroad vlog', 'ms in usa', 'ielts tips', 'toefl tips', 'toefl listening', 'toefl reading', 'mock test', 'toefl writing', 'toefl speaking', 'university', 'ielts writing', 'ielts listening', 'ielts speaking band 9', 'ielts speaking test']",27,PT27S,false,False,,{},456,18,0,0,2023-12-25 23:00:40
CC6qMpqgUMU,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-22T10:40:31Z,Building End To End  LLM And Large Image Model Application Uing Gemini Pro Free Model-Google Is Pro,"Gemini is built from the ground up for multimodality — reasoning seamlessly across text, images, video, audio, and code.
Project code :https://github.com/krishnaik06/End-To-End-Gemini-Project


Gemini surpasses state-of-the-art performance on a range of benchmarks including text and coding.Gemini surpasses state-of-the-art performance on a range of multimodal benchmarks.
-------------------------------------------------------------------------
Support me by joining membership so that I can upload these kind of videos
https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig/join
---------------------------------------------------------------------------------------------------------------------------
►Data Science Projects: 
https://www.youtube.com/watch?v=S_F_c9e2bz4&list=PLZoTAELRMXVPS-dOaVbAux22vzqdgoGhG&pp=iAQB

►Learn In One Tutorials

Statistics in 6 hours: https://www.youtube.com/watch?v=LZzq1zSL1bs&t=9522s&pp=ygUVa3Jpc2ggbmFpayBzdGF0aXN0aWNz

Machine Learning In 6 Hours: https://www.youtube.com/watch?v=JxgmHe2NyeY&t=4733s&pp=ygUba3Jpc2ggbmFpayBtYWNoaW5lIGxlYXJuaW5n

Deep Learning 5 hours : https://www.youtube.com/watch?v=d2kxUVwWWwU&t=1210s&pp=ygUYa3Jpc2ggbmFpayBkZWVwIGxlYXJuaW5n

►Learn In a Week Playlist

Statistics:https://www.youtube.com/watch?v=11unm2hmvOQ&list=PLZoTAELRMXVMgtxAboeAx-D9qbnY94Yay

Machine Learning : https://www.youtube.com/watch?v=z8sxaUw_f-M&list=PLZoTAELRMXVPjaAzURB77Kz0YXxj65tYz

Deep Learning:https://www.youtube.com/watch?v=8arGWdq_KL0&list=PLZoTAELRMXVPiyueAqA_eQnsycC_DSBns

NLP : https://www.youtube.com/watch?v=w3coRFpyddQ&list=PLZoTAELRMXVNNrHSKv36Lr3_156yCo6Nn
---------------------------------------------------------------------------------------------------
My Recording Gear
Laptop: https://amzn.to/4886inY
Office Desk : https://amzn.to/48nAWcO
Camera: https://amzn.to/3vcEIHS
Writing Pad: https://amzn.to/3vcEIHS
Monitor: https://amzn.to/3vcEIHS
Audio Accessories: https://amzn.to/48nbgxD
Audio Mic: https://amzn.to/48nbgxD","['yt:cc=on', 'gemini pro llm models', 'end to end large language model applciation', 'generative ai tutorials', 'gemini pro api', 'gemini free models', 'large image model application', 'multimodal models tutorials', 'krish naik gemini', 'google gemini pro tutorials']",27,PT26M27S,false,True,,{},13752,468,0,42,2023-12-25 23:00:40
qzT_6R6yXys,UCJublDh2UsiIKsAE1553miw,2023-12-22T13:00:45Z,HARD Faang Interview Question | Merge K Sorted Linked Lists - Leetcode 23,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},5994,357,0,8,2023-12-25 23:00:40
S03SYlt7oRE,UCJublDh2UsiIKsAE1553miw,2023-12-22T01:00:10Z,Facebook Interview Question! | Letter Combinations of a Phone Number - Leetcode 17,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT57S,false,True,en,{},8719,522,0,4,2023-12-25 23:00:40
WIxSLex_yI8,UCVhQ2NnY5Rskt6UjCUkJ_DA,2023-12-22T16:00:21Z,Can You Use the Meta Quest 3 for Coding?,"In this video, I’ll test if you can use Meta Quest 3 for coding. Gamers mostly occupy the VR landscape, but as a programmer, I wondered if the prospect of infinite virtual monitors could change how we make software.

💡 Get my FREE 7-step guide to help you consistently design great software: https://arjancodes.com/designguide.

💻 ArjanCodes Blog: https://www.arjancodes.com/blog

✍🏻 Take a quiz on this topic: https://www.learntail.com/quiz/ddpuoj

Try Learntail for FREE ➡️ https://www.learntail.com/

🎓 Courses:
The Software Designer Mindset: https://www.arjancodes.com/mindset
The Software Architect Mindset: Pre-register now! https://www.arjancodes.com/architect
Next Level Python: Become a Python Expert: https://www.arjancodes.com/next-level-python
The 30-Day Design Challenge: https://www.arjancodes.com/30ddc

🛒 GEAR & RECOMMENDED BOOKS: https://kit.co/arjancodes.

👍 If you enjoyed this content, give this video a like. If you want to watch more of my upcoming videos, consider subscribing to my channel!

Social channels:
💬 Discord: https://discord.arjan.codes
🐦Twitter: https://twitter.com/arjancodes
🌍LinkedIn: https://www.linkedin.com/company/arjancodes
🕵Facebook: https://www.facebook.com/arjancodes
📱Instagram: https://www.instagram.com/arjancodes
♪ Tiktok: https://www.tiktok.com/@arjancodes

👀 Code reviewers:
- Yoriz
- Ryan Laursen
- Dale Hagglund

🎥 Video edited by Mark Bacskai: https://www.instagram.com/bacskaimark

🔖 Chapters:
0:00 Intro
1:05 Option 1: VSCode in a web browser
6:01 Option 2: Virtual Desktop
10:10 Option 3: Horizon workspace
13:22 Final thoughts

#arjancodes #softwaredesign #python

DISCLAIMER - The links in this description might be affiliate links. If you purchase a product or service through one of those links, I may receive a small commission. There is no additional charge to you. Thanks for supporting my channel so I can continue to provide you with free content each week!","['meta quest for coding', 'meta quest 3 for coding', 'meta quest 3 coding', 'meta quest coding', 'meta quest', 'virtual reality', 'quest 3', 'meta quest 3', 'oculus quest', 'virtual desktop', 'infinite office', 'quest 2', 'programming in vr', 'coding in virtual reality', 'meta quest pro', 'quest 3 mixed reality', 'quest 3 headstrap', 'vr coding', 'virtual reality coding', 'coding vr games', 'ar vr coding', 'vr coding unity', 'quest 3 gameplay', 'quest 2 vs quest 3', 'quest 3 vs quest 2', 'software development vr']",27,PT16M55S,true,True,en-US,{},25043,309,0,54,2023-12-25 23:00:40
ZuAOXeuhEV4,UCzL_0nIe8B4-7ShhVPfJkgw,2023-12-22T19:08:13Z,Leveraging Open Source LLMs for Production,"In this session, Andrey, founder of dstack, will discuss open-source Large Language Models (LLMs) and their practical applications. The session will comprehensively compare open-source LLMs and proprietary options, such as OpenAI, and discuss the economic aspects of hosting these models.

This live event will cover:
- A comparative analysis of open-source LLMs and proprietary large language models.
- An exploration into the economic aspects of hosting open-source LLMs. Giving you an understanding of the associated costs and benefits.
- How to evaluate and benchmark LLM models based on performance.

Table of Contents:
0:00 Introduction
3:51 Why open-source LLMs?
7:03 Major open-source LLMs
13:00 Code generation
17:13 Memory calculator 
19:20 Quantization 
22:01 Llama 2 latency and cost
27:06 Supervised fine-tuning
29:30 Reinforcement learning for human feedback
32:07 RLHF vs DPO
50:13 dstack

Here's more to explore in Large Language Models:
💼 Learn to build LLM-powered apps in just 40 hours with our Large Language Models bootcamp: https://hubs.la/Q01ZZGL-0 

Dive deeper into Generative AI and Large Language Models with this playlist: https://www.youtube.com/playlist?list=PL8eNk_zTBST9QRoBroh6KH7DKYB8JVKGA

#largelanguagemodels #llm #generativeai","['large language models', 'llm', 'llms', 'generative ai']",27,PT1H7M23S,false,False,en-US,{},192,9,0,0,2023-12-25 23:00:40
xBBH7t_f1cU,UC79Gv3mYp6zKiSwYemEik9A,2023-12-22T13:16:58Z,AI Code Along: Building Chatbots with OpenAI API and Pinecone,"Code Along to this Session Using DataCamp Workspace!

Chatbots have been around for years, but it's only with the advent of LLMs and vector databases that it's been possible for most people to create high quality chatbots that provide a pleasant user experience. In this project, you'll build on your skills with GPT, Pinecone and LangChain to create a chatbot that answers questions about research papers. You'll make use of retrieval augmented generation, and learn how to combine this with conversational memory to hold a conversation with the chatbot.

For a limited time, the Become an AI Developer code-along series is free for everyone. All you need is a free DataCamp account to begin. Simply sign up or log in to your account and start learning. Whether you're a beginner or an experienced developer, these code-alongs were designed by industry-leading experts with accessibility in mind. Get started today and be part of the AI revolution!

Get started here! https://www.datacamp.com/ai-code-alongs","['ai', 'code along', 'gpt', 'langchain', 'openai', 'pinecone', 'huggingface']",27,PT1H5M9S,false,False,,{},358,14,0,1,2023-12-25 23:00:40
kR0FKXF8xLQ,UC79Gv3mYp6zKiSwYemEik9A,2023-12-22T13:07:08Z,AI Code Along: Retrieval Augmented Generation with PineCone,"Code Along to this session for Free Using DataCamp Workspace!

Large language models like GPT are brilliant, but have a flaw: by themselves, they can't answer questions about facts when they weren't trained on suitable data, and may ""hallucinate"" an answer. This is a problem for answering questions that require recent knowledge or domain knowledge. The solution is to use ""retrieval augmented generation"" by pairing the LLM with a data store.

In this code-along, you'll learn how to perform retrieval augmented generation in a case study on movie data. You'll process movie data for storage in the Pinecone vector database, then use it to inform answers to questions to GPT. You'll also learn how to structure prompts in a way to assist passing knowledge to and from the LLM.

For a limited time, the Become an AI Developer code-along series is free for everyone. All you need is a free DataCamp account to begin. Simply sign up or log in to your account and start learning. Whether you're a beginner or an experienced developer, these code-alongs were designed by industry-leading experts with accessibility in mind. Get started today and be part of the AI revolution!

Get started here! https://www.datacamp.com/ai-code-alongs","['ai', 'code along', 'gpt', 'langchain', 'openai', 'pinecone', 'huggingface']",27,PT59M48S,false,False,,{},201,5,0,1,2023-12-25 23:00:40
DJG5D9cL3OM,UCObs0kLIrDjX2LLSybqNaEA,2023-12-22T23:19:23Z,"Top Tips for Excelling in IELTS, TOEFL, and DET Tests | Crush your Language Tests | Study Abroad","Learn more about MSISML Program with University of Arizona -
https://www.mygreatlearning.com/ms-information-science-machine-learning-hybrid-university-arizona?utm_source=ytls_sa&utm_medium=yt_desc&utm_campaign=GLYT_SA_LS_22Dec

This is the link to all our study abroad programs 
https://www.mygreatlearning.com/study-abroad/courses?utm_source=ytls_sa&utm_medium=yt_desc&utm_campaign=GLYT_SA_LS_22Dec

In this session, we're going to give you some helpful tips for crushing your language tests. From studying for TOEFL, IELTS, and DET tests to learning from the best, we're going to cover everything you need to know to succeed!

An English proficiency test is a crucial step towards achieving your dream of studying abroad, especially in countries where English is the primary language of instruction. In this live session on English Proficiency Tests for Study Abroad, we discuss a detailed comparison of test formats and structures, how to tailor your test choice to your strengths and study plans, what to expect in these exams and how to utilise different resources available online for optimal preparation.","['IELTS', 'TOEFL', 'DET', 'english proficiency test', 'study abroad', 'english language', 'toefl speaking practice', 'toefl speaking', 'toefl reading', 'toefl listening practice', 'duolingo english test', 'ielts listening', 'ms in usa', 'study abroad advice', 'study abroad vlog', 'toefl 2023', 'ielts', 'tips and tricks', 'english test', 'learn english', 'duolingo', 'speaking', 'listening', 'inglish', 'ingles']",27,PT43M35S,false,False,,{},581,10,0,0,2023-12-25 23:00:40
IJeaVHI1Sq8,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-23T14:05:13Z,"Why You Should Learn About Generative AI, LLM's Models In 2024?","Generative AI is a facet of artificial intelligence that empowers machines to produce diverse content forms based on provided inputs. The recent buzz around this technology emanates from its ability to create high-quality content effortlessly, making it available to many users. Whether it's generating textual narratives, intricate visuals, or intricate audio compositions, Generative AI brings a new dimension to content creation.
-------------------------------------------------------------------------
Support me by joining membership so that I can upload these kind of videos
https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig/join
---------------------------------------------------------------------------------------------------------------------------
►Data Science Projects: 
https://www.youtube.com/watch?v=S_F_c9e2bz4&list=PLZoTAELRMXVPS-dOaVbAux22vzqdgoGhG&pp=iAQB

►Learn In One Tutorials

Statistics in 6 hours: https://www.youtube.com/watch?v=LZzq1zSL1bs&t=9522s&pp=ygUVa3Jpc2ggbmFpayBzdGF0aXN0aWNz

Machine Learning In 6 Hours: https://www.youtube.com/watch?v=JxgmHe2NyeY&t=4733s&pp=ygUba3Jpc2ggbmFpayBtYWNoaW5lIGxlYXJuaW5n

Deep Learning 5 hours : https://www.youtube.com/watch?v=d2kxUVwWWwU&t=1210s&pp=ygUYa3Jpc2ggbmFpayBkZWVwIGxlYXJuaW5n

►Learn In a Week Playlist

Statistics:https://www.youtube.com/watch?v=11unm2hmvOQ&list=PLZoTAELRMXVMgtxAboeAx-D9qbnY94Yay

Machine Learning : https://www.youtube.com/watch?v=z8sxaUw_f-M&list=PLZoTAELRMXVPjaAzURB77Kz0YXxj65tYz

Deep Learning:https://www.youtube.com/watch?v=8arGWdq_KL0&list=PLZoTAELRMXVPiyueAqA_eQnsycC_DSBns

NLP : https://www.youtube.com/watch?v=w3coRFpyddQ&list=PLZoTAELRMXVNNrHSKv36Lr3_156yCo6Nn
---------------------------------------------------------------------------------------------------
My Recording Gear
Laptop: https://amzn.to/4886inY
Office Desk : https://amzn.to/48nAWcO
Camera: https://amzn.to/3vcEIHS
Writing Pad: https://amzn.to/3vcEIHS
Monitor: https://amzn.to/3vcEIHS
Audio Accessories: https://amzn.to/48nbgxD
Audio Mic: https://amzn.to/48nbgxD","['yt:cc=on', 'generative ai tutorials', 'llm models', 'open source llm models', 'deep learning tutorials', 'google gemini pro', 'open ai gpt 5', 'artificial general intelligence', 'why to learn Generative AI']",27,PT13M15S,false,True,,{},10742,642,0,23,2023-12-25 23:00:40
uJIEElQRFPg,UCJublDh2UsiIKsAE1553miw,2023-12-23T13:00:49Z,Here's How to use a HEAP | Top K Frequent Elements  - Leetcode 347,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},3968,289,0,12,2023-12-25 23:00:40
MQaaX5kA05U,UCJublDh2UsiIKsAE1553miw,2023-12-23T01:00:09Z,Faang Coding Question! | Generate Parentheses - Leetcode 22,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT59S,false,True,en,{},6477,427,0,2,2023-12-25 23:00:40
PV8fcNDQdoE,UCDybamfye5An6p-j1t2YMsg,2023-12-23T14:29:02Z,How I got ahead of 99% of data analysts (and everyone else) | Learn how you can do it too,"🎉 Sign up to enroll for a 7-day free trial with Coursera now 📚 Google Data Analytics Professional Certificate ➡︎ https://imp.i384100.net/googleDACert
Thanks to Coursera for sponsoring this video!
#coursera #courserapartner  @coursera

💻 Roadmap, Ultimate Portfolio, 1:1 Coaching, Resumes ➡️ https://mochen.info/ 📊
https://discord.gg/EBh7j9uRJ2
https://www.instagram.com/mo_chen1/
https://www.linkedin.com/in/mo-chen1/

Professional Certificates
📖 Google Data Analytics Professional Certificate ➡︎ https://imp.i384100.net/googleDACert
🎓 Google Advanced Data Analytics Professional Certificate ➡︎ https://imp.i384100.net/googleAdvDataCert
📊 Tableau Business Intelligence Analyst Professional Certificate ➡︎ https://imp.i384100.net/TableauBIAnalyst
📈 Microsoft Power BI Data Analyst Professional Certificate ➡︎  https://imp.i384100.net/MicrosoftPowerBIdaProfCert
📚 Google Business Intelligence Professional Certificate ➡︎ https://imp.i384100.net/googleBIcert
📉 IBM Data Analyst Professional Certificate ➡︎ https://edx.sjv.io/IBMdataAnalyst

Courses
📄 Excel ➡︎ https://imp.i384100.net/IBMexcel
👨‍💻 SQL ➡︎ https://imp.i384100.net/UCDavisSQLDataScience
📊 Tableau ➡︎ https://imp.i384100.net/TableauBIAnalyst
📈 Power BI ➡︎  https://imp.i384100.net/MicrosoftPowerBIdaProfCert
💻 Python ➡︎ https://imp.i384100.net/IBMpython

Please note I may earn a small commission at no extra cost to you for any purchase through these links. Thanks a lot for supporting the channel!

All opinions or statements in this video are my own and do not reflect the opinion of the organisation I work for or have ever worked for.

Timestamps
00:00 I'm going to do today what other people aren't willing to
01:20 Stop comparing yourself to others
04:10 Focus on all the things you do have
07:03 Find a meaningful purpose
08:26 Invest in yourself
10:38 Develop a finisher mindset
12:35 Start now, start today and coaching

Icon made by Freepik from www.flaticon.com",[],22,PT13M32S,false,True,,{},3759,303,0,21,2023-12-25 23:00:40
IoQVWYSliP8,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-24T04:20:57Z,Magic Of Generative AI And LLM Models Explained By AI,"Welcome to our channel! In this exciting video, we demystify the fascinating world of Generative AI and explore the realm of large-scale language and image models. Join us as we break down complex concepts into a fun and engaging journey that anyone can understand.

Wondering how AI generates realistic images or composes human-like text? We've got you covered! Learn how these cutting-edge models work, their applications across various industries, and the incredible impact they can have on our future.

Whether you're a tech enthusiast or simply curious about AI, this video offers a fantastic opportunity to expand your knowledge. Our expert explanations, step-by-step demonstrations, and captivating visuals ensure an enjoyable learning experience for all.

Unlock the secrets behind Generative AI and large-scale models with us, as we delve into topics such as GPT-3, DALL-E, and more. Empower yourself with the knowledge to navigate the AI landscape and gain a deeper understanding of its transformative potential.

Don't forget to like and share this video with your friends who are fascinated by AI or want to learn something new. Join our community of learners as we explore the limitless possibilities of Generative AI and large-scale language and image models. Let's embark on this exciting journey together!
See Less

OUTLINE:
00:00:00 The Power of Generative AI
00:01:00 The Giants of Language Models
00:02:11 The Titans of Image Models
------------------------------------------------------------------
My Recording Gear
Laptop: https://amzn.to/4886inY
Office Desk : https://amzn.to/48nAWcO
Camera: https://amzn.to/3vcEIHS
Writing Pad: https://amzn.to/3vcEIHS
Monitor: https://amzn.to/3vcEIHS
Audio Accessories: https://amzn.to/48nbgxD
Audio Mic: https://amzn.to/48nbgxD","['yt:cc=on', 'what is generative ai', 'what is llm models', 'video generated by AI', 'krish naik generative ai']",27,PT3M16S,false,True,,{},5100,147,0,16,2023-12-25 23:00:40
dccTf1QR9jI,UCJublDh2UsiIKsAE1553miw,2023-12-24T13:00:35Z,My Favorite Binary Tree Question | Same Binary Tree - Leetcode 100,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT57S,false,True,en,{},3492,289,0,20,2023-12-25 23:00:40
GSv--W9N_eU,UCJublDh2UsiIKsAE1553miw,2023-12-24T01:00:06Z,Facebook Interview Question! | Diameter of Binary Tree - Leetcode 543,"leetcode, coding interview question, data structures, data structures and algorithms, faang","['leetcode', 'coding interview question', 'data structures', 'data structures and algorithms', 'backtracking', 'permutations']",27,PT1M,false,True,en,{},4892,332,0,9,2023-12-25 23:00:40
HxdoBLc5_Qc,UCChmJrVa8kDg05JfCmxpLRw,2023-12-24T13:30:09Z,How I'd learn Data Engineering 2024 (if I could start over),"Join My Data Engineering Course Here: https://datavidhya.com/courses
USE CODE: MERRYCHRISTMAS to get 50% off on courses 

You can directly purchase here: 
➡️ Python + SQL + Data Warehouse Combo Plan - https://courses.datavidhya.com/checkout/zwbzl8e2Cx?code=MERRYCHRISTMAS 

Purchase Individual Courses:
1. Python for Data Engineering - https://pay.datavidhya.com/cop/UHfHDhbKVS?code=MERRYCHRISTMAS
2. SQL for Data Engineering  - https://pay.datavidhya.com/cop/x4UpBcaKsi?code=MERRYCHRISTMAS
3. Data Warehouse for Data Engineering with Snowflake - https://pay.datavidhya.com/cop/BpfGFSahpQ?code=MERRYCHRISTMAS

Complete Roadmap Document: https://datawithdarshil.notion.site/Data-Engineering-Roadmap-2024-4ce9c7c864ad4bd4a95276cf285a9344?pvs=4

Word Document - https://docs.google.com/document/d/1UzqWKFSDECdqc2mAST1_7IgYRvBbjCLR95TDYUnn7GI/edit?usp=sharing

👦🏻 My Linkedin - https://www.linkedin.com/in/darshil-parmar/
 📷 Instagram - https://www.instagram.com/darshilparmarr
🎯Twitter - https://twitter.com/parmardarshil07

🌟 Please leave a LIKE ❤️ and SUBSCRIBE for more AMAZING content! 🌟

3 Books You Should Read
📈Principles: Life and Work: https://amzn.to/3HQJDyP 
👀Deep Work: https://amzn.to/3IParkk 
💼Rework: https://amzn.to/3HW981O 

Tech I use every day
💻MacBook Pro M1: https://amzn.to/3CiFVwC 
📺LG 22 Inch Monitor: https://amzn.to/3zk0Dts 
🎥Sony ZV1: https://amzn.to/3hRpSMJ 
🎙Maono AU-A04: https://amzn.to/3Bnu53n
⽴Tripod Stand: https://amzn.to/3tA7hu7 
🔅Osaka Ring Light and Stand: https://amzn.to/3MtLAEG 
🎧Sony WH-1000XM4 Headphone: https://amzn.to/3sM4sXS 
🖱Zebronics Zeb-War Keyboard and Mouse:  https://amzn.to/3zeF1yq 
💺CELLBELL C104 Office Chair: https://amzn.to/3IRpiL2 


👉Data Engineering Complete Roadmap: https://www.youtube.com/playlist?list=PLBJe2dFI4sgtlK_zaqaIBdJFgieYPnQ07
👉Data Engineering Project Series: https://www.youtube.com/playlist?list=PLBJe2dFI4sgukOW6O0B-OVyX9c6fQKJ2N 
👉Become Full-Time Freelancer: https://www.youtube.com/playlist?list=PLBJe2dFI4sgtza0sAnNFwo8KPG0GcO9Il 
👉Data With Darshil Podcast: https://www.youtube.com/playlist?list=PLBJe2dFI4sgv_XmEDaXF3z1MNib7R3KUY 



✨ Tags ✨


✨ Hashtags ✨
#dataengineering #roadmap #dataengineer","['darshil parmar', 'data engineering roadmap 2024', 'how to become data engineer in 2024', 'how to learn data engineering in 2024', 'become big data engineer in 2024', 'learn data engineering for free', 'complete data engineering roadmap 2024', 'complete data engineering guide', 'data engineering projects', 'free data engineering guide', 'learn data engineering fast', 'how to become data engineer fast', 'complete data engineering roadmap', 'best data engineering roadmap', 'darshil parmar data engineer project']",27,PT20M16S,true,True,en-IN,{},15792,949,0,152,2023-12-25 23:00:40
HXsaHb02z1w,UCObs0kLIrDjX2LLSybqNaEA,2023-12-24T06:30:07Z,Registration open! 26th Dec - Live session - Funding your global education,"Click here to register.
https://www.mygreatlearning.com/academy/learn-for-free/courses/scholarships-and-financial-aid-for-funding-your-global-education?utm_source=ytls_sa&utm_medium=YTSHortDesc&utm_campaign=GL_YT_LS_26Dec
For everything from scholarships and grants to student loans and innovative financing strategies for studying abroad, DO NOT MISS this live session happening on 26th Dec, 6 PM","['great learning', 'masters', 'study abroad', 'masters in usa', 'indian in usa', 'study in usa', 'ms in usa', 'how to study abroad', 'ms in us', 'studying abroad', 'study abroad advice', 'study abroad vlog', 'study abroad tips', 'europe', 'usa', 'student', 'india to usa']",27,PT29S,false,False,,{},520,20,0,1,2023-12-25 23:00:40
o4ZhXSVuPyc,UCNU_lfiiWBdtULKOw6X0Dig,2023-12-25T12:03:32Z,Step By Steps Tutorial To Create Conversational Q&A Chatbot Using Gemini Pro Free API,"In this video we will be discusssing about howw to create an end to end conversational chatbot using Gemini Pro Free API
github : https://github.com/krishnaik06/End-To-End-Gemini-Project/blob/main/qachat.py
-----------------------------------------------------------------------
Support me by joining membership so that I can upload these kind of videos
https://www.youtube.com/channel/UCNU_lfiiWBdtULKOw6X0Dig/join
---------------------------------------------------------------------------------------------------------------------------
►Data Science Projects: 
https://www.youtube.com/watch?v=S_F_c9e2bz4&list=PLZoTAELRMXVPS-dOaVbAux22vzqdgoGhG&pp=iAQB

►Learn In One Tutorials

Statistics in 6 hours: https://www.youtube.com/watch?v=LZzq1zSL1bs&t=9522s&pp=ygUVa3Jpc2ggbmFpayBzdGF0aXN0aWNz

Machine Learning In 6 Hours: https://www.youtube.com/watch?v=JxgmHe2NyeY&t=4733s&pp=ygUba3Jpc2ggbmFpayBtYWNoaW5lIGxlYXJuaW5n

Deep Learning 5 hours : https://www.youtube.com/watch?v=d2kxUVwWWwU&t=1210s&pp=ygUYa3Jpc2ggbmFpayBkZWVwIGxlYXJuaW5n

►Learn In a Week Playlist

Statistics:https://www.youtube.com/watch?v=11unm2hmvOQ&list=PLZoTAELRMXVMgtxAboeAx-D9qbnY94Yay

Machine Learning : https://www.youtube.com/watch?v=z8sxaUw_f-M&list=PLZoTAELRMXVPjaAzURB77Kz0YXxj65tYz

Deep Learning:https://www.youtube.com/watch?v=8arGWdq_KL0&list=PLZoTAELRMXVPiyueAqA_eQnsycC_DSBns

NLP : https://www.youtube.com/watch?v=w3coRFpyddQ&list=PLZoTAELRMXVNNrHSKv36Lr3_156yCo6Nn
---------------------------------------------------------------------------------------------------
My Recording Gear
Laptop: https://amzn.to/4886inY
Office Desk : https://amzn.to/48nAWcO
Camera: https://amzn.to/3vcEIHS
Writing Pad: https://amzn.to/3vcEIHS
Monitor: https://amzn.to/3vcEIHS
Audio Accessories: https://amzn.to/48nbgxD
Audio Mic: https://amzn.to/48nbgxD","['yt:cc=on', 'chatbot tutorials', 'chtabot wwith gemini pro', 'build Q&A LLM appplication', 'generative ai tutorials', 'gemini pro tutorials', 'krish naik generative ai']",27,PT14M33S,false,True,,{},4666,250,0,24,2023-12-25 23:00:40
